County,Temperature,Altimeter,Year,Month,Day,State,State Code,County Code,AQI,Category,Defining Parameter,Site Num,Total Emissions,CO2,Methane,Nitrous Oxide,HFC,PFC,SF6,NF3,Other Fluorane,HFE,Short Lived Compounds,Other GHG,Biogenic CO2,Stationary Combustion,Income,Region,Population,pp_consumed_MMBtu,pp_net_gen_MWh,AQI_PM2.5_88101,AQI_PM2.5_88502,AQI_PM2.5,AQI_PM10,AQI_CO,AQI_NO2,AQI_Ozone,AQI_SO2
multnomah,18.70727272727273,101681.91333333332,2016,8,10,oregon,41.0,51.0,27.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,13.0,13.0,13.0,6.0,2.0,9.0,27.0,0.0
multnomah,34.625384615384604,101469.698,2016,8,13,oregon,41.0,51.0,46.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,30.0,26.0,30.0,11.0,3.0,19.0,46.0,0.0
multnomah,28.850625,101574.67625,2016,8,16,oregon,41.0,51.0,29.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,15.0,16.0,16.0,8.0,2.0,6.0,29.0,0.0
multnomah,28.850625,101574.67625,2016,8,16,oregon,41.0,51.0,29.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,15.0,16.0,16.0,7.0,2.0,6.0,29.0,0.0
multnomah,35.86230769230769,101044.94714285713,2016,8,19,oregon,41.0,51.0,38.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,33.0,24.0,33.0,31.0,3.0,23.0,38.0,1.0
multnomah,25.26250000000001,101329.16625,2016,8,22,oregon,41.0,51.0,30.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,20.0,15.0,20.0,9.0,2.0,17.0,30.0,0.0
multnomah,31.225454545454546,101659.336,2016,8,25,oregon,41.0,51.0,44.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,32.0,28.0,32.0,17.0,3.0,27.0,44.0,1.0
multnomah,25.017692307692318,101303.76833333333,2016,8,28,oregon,41.0,51.0,38.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,15.0,14.0,15.0,6.0,2.0,13.0,38.0,0.0
multnomah,25.017692307692318,101303.76833333333,2016,8,28,oregon,41.0,51.0,38.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,15.0,14.0,15.0,6.0,2.0,13.0,38.0,0.0
multnomah,21.466666666666665,101625.47333333334,2016,8,31,oregon,41.0,51.0,17.0,Good,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,1067474.0,115627.541,16.0,17.0,17.0,7.0,3.0,12.0,14.0,0.0
multnomah,21.373846153846152,102346.29142857145,2016,9,9,oregon,41.0,51.0,26.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,22.0,22.0,22.0,12.0,2.0,15.0,26.0,0.0
multnomah,21.373846153846152,102346.29142857145,2016,9,9,oregon,41.0,51.0,26.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,22.0,22.0,22.0,11.0,2.0,15.0,26.0,0.0
multnomah,19.996,101718.5975,2016,9,12,oregon,41.0,51.0,26.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,19.0,18.0,19.0,11.0,3.0,25.0,26.0,1.0
multnomah,21.524615384615387,101755.285,2016,9,15,oregon,41.0,51.0,31.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,28.0,30.0,30.0,15.0,3.0,24.0,31.0,0.0
multnomah,15.199230769230773,101530.656,2016,9,18,oregon,41.0,51.0,25.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,14.0,18.0,18.0,5.0,3.0,14.0,25.0,0.0
multnomah,17.994615384615386,101755.28666666668,2016,9,21,oregon,41.0,51.0,28.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,23.0,20.0,23.0,10.0,2.0,21.0,28.0,0.0
multnomah,17.994615384615386,101755.28666666668,2016,9,21,oregon,41.0,51.0,28.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,23.0,20.0,23.0,9.0,2.0,21.0,28.0,0.0
multnomah,14.568461538461538,102119.886,2016,9,24,oregon,41.0,51.0,52.0,Moderate,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,48.0,52.0,52.0,14.0,8.0,25.0,28.0,1.0
multnomah,29.170666666666666,101467.44166666668,2016,9,27,oregon,41.0,51.0,26.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,2818055.0,305248.606,10.0,12.0,12.0,6.0,2.0,11.0,26.0,0.0
multnomah,13.232142857142856,101292.47833333332,2016,10,3,oregon,41.0,51.0,23.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,18.0,21.0,21.0,6.0,5.0,18.0,23.0,1.0
multnomah,13.232142857142856,101292.47833333332,2016,10,3,oregon,41.0,51.0,23.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,18.0,21.0,21.0,6.0,5.0,18.0,23.0,1.0
multnomah,13.690769230769234,101219.10499999998,2016,10,6,oregon,41.0,51.0,26.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,16.0,16.0,16.0,6.0,2.0,9.0,26.0,0.0
multnomah,18.283125,101306.1857142857,2016,10,9,oregon,41.0,51.0,26.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,15.0,16.0,16.0,6.0,3.0,11.0,26.0,0.0
multnomah,15.717333333333334,101975.39999999998,2016,10,12,oregon,41.0,51.0,38.0,Good,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,37.0,38.0,38.0,12.0,5.0,23.0,24.0,0.0
multnomah,15.510666666666667,100333.80714285713,2016,10,15,oregon,41.0,51.0,31.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,8.0,9.0,9.0,4.0,2.0,6.0,31.0,0.0
multnomah,15.510666666666667,100333.80714285713,2016,10,15,oregon,41.0,51.0,31.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,8.0,9.0,9.0,3.0,2.0,6.0,31.0,0.0
multnomah,11.803571428571427,101015.92333333334,2016,10,18,oregon,41.0,51.0,29.0,Good,Ozone,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,18.0,18.0,18.0,6.0,3.0,21.0,29.0,0.0
multnomah,14.234166666666667,101935.89333333333,2016,10,21,oregon,41.0,51.0,34.0,Good,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3580186.0,387801.77200000006,30.0,34.0,34.0,10.0,6.0,17.0,28.0,0.0
multnomah,14.167333333333335,101681.91333333332,2016,11,2,oregon,41.0,51.0,39.0,Good,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3794160.0,410979.246,39.0,36.0,39.0,13.0,7.0,25.0,11.0,1.0
multnomah,17.224666666666664,101702.87571428568,2016,11,5,oregon,41.0,51.0,35.0,Good,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3794160.0,410979.246,35.0,34.0,35.0,10.0,7.0,15.0,24.0,1.0
multnomah,15.55625,101900.6175,2016,11,8,oregon,41.0,51.0,44.0,Good,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3794160.0,410979.246,44.0,39.0,44.0,14.0,9.0,24.0,12.0,1.0
multnomah,15.55625,101900.6175,2016,11,8,oregon,41.0,51.0,44.0,Good,PM2.5,80.0,423275.45521,165459.6,79633.5,11844.308,6008.8,123663.54720999999,13431.48,7922.32,15289.1,0.0,0.0,22.8,6.2,159205.59999999998,51508.0,4.0,801539.0,3794160.0,410979.246,44.0,39.0,44.0,15.0,9.0,24.0,12.0,1.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,34.0,32.0,34.0,9.0,2.0,7.0,24.0,0.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,34.0,32.0,34.0,9.0,2.0,7.0,24.0,0.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,34.0,32.0,34.0,9.0,2.0,7.0,24.0,0.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,34.0,32.0,34.0,9.0,2.0,7.0,24.0,0.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,37.0,29.0,37.0,7.0,2.0,6.0,21.0,3.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,37.0,29.0,37.0,7.0,2.0,6.0,21.0,3.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,30.0,29.0,30.0,7.0,2.0,6.0,21.0,3.0
harris,12.174857142857144,102481.30454545454,2016,1,1,texas,48.0,201.0,37.0,Good,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,30.0,29.0,30.0,7.0,2.0,6.0,21.0,3.0
harris,14.134285714285712,102144.72,2016,1,4,texas,48.0,201.0,48.0,Good,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,45.0,38.0,45.0,23.0,7.0,33.0,31.0,0.0
harris,14.291176470588233,101551.5890909091,2016,1,7,texas,48.0,201.0,46.0,Good,NO2,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,18.0,19.0,19.0,7.0,3.0,24.0,31.0,0.0
harris,14.291176470588233,101551.5890909091,2016,1,7,texas,48.0,201.0,46.0,Good,NO2,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,18.0,19.0,19.0,6.0,3.0,24.0,31.0,0.0
harris,8.476451612903228,101456.15428571428,2016,1,10,texas,48.0,201.0,33.0,Good,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,29.0,29.0,29.0,12.0,5.0,24.0,26.0,0.0
harris,14.85,102158.06272727273,2016,1,13,texas,48.0,201.0,60.0,Moderate,NO2,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,55.0,50.0,55.0,31.0,10.0,49.0,35.0,1.0
harris,14.85,102158.06272727273,2016,1,13,texas,48.0,201.0,60.0,Moderate,NO2,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,55.0,50.0,55.0,30.0,10.0,49.0,35.0,1.0
harris,14.85,102158.06272727273,2016,1,13,texas,48.0,201.0,60.0,Moderate,NO2,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,50.0,38.0,50.0,15.0,11.0,34.0,39.0,3.0
harris,14.85,102158.06272727273,2016,1,13,texas,48.0,201.0,60.0,Moderate,NO2,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,50.0,38.0,50.0,16.0,11.0,34.0,39.0,3.0
harris,14.85,102158.06272727273,2016,1,13,texas,48.0,201.0,60.0,Moderate,NO2,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,43.0,38.0,43.0,15.0,11.0,34.0,39.0,3.0
harris,14.85,102158.06272727273,2016,1,13,texas,48.0,201.0,60.0,Moderate,NO2,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,43.0,38.0,43.0,16.0,11.0,34.0,39.0,3.0
harris,19.916875,100546.06375,2016,1,16,texas,48.0,201.0,45.0,Good,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,45.0,41.0,45.0,23.0,15.0,30.0,24.0,1.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,32.0,30.0,32.0,40.0,3.0,25.0,34.0,0.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,32.0,30.0,32.0,35.0,3.0,25.0,34.0,0.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,32.0,30.0,32.0,40.0,3.0,25.0,34.0,0.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,32.0,30.0,32.0,35.0,3.0,25.0,34.0,0.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,17.0,19.0,19.0,6.0,2.0,32.0,40.0,1.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,17.0,19.0,19.0,6.0,2.0,32.0,40.0,1.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,17.0,19.0,19.0,6.0,2.0,32.0,40.0,1.0
harris,13.739999999999998,102524.74777777775,2016,1,19,texas,48.0,201.0,43.0,Good,Ozone,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,17.0,19.0,19.0,6.0,2.0,32.0,40.0,1.0
harris,13.770571428571431,101467.44111111113,2016,1,22,texas,48.0,201.0,33.0,Good,Ozone,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,26.0,24.0,26.0,14.0,3.0,28.0,27.0,0.0
harris,17.184444444444438,101394.07166666668,2016,1,25,texas,48.0,201.0,50.0,Good,PM10,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,43.0,43.0,43.0,50.0,5.0,39.0,26.0,0.0
harris,17.184444444444438,101394.07166666668,2016,1,25,texas,48.0,201.0,50.0,Good,PM10,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,43.0,43.0,43.0,46.0,5.0,39.0,26.0,0.0
harris,17.184444444444438,101394.07166666668,2016,1,25,texas,48.0,201.0,50.0,Good,PM10,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,26.0,26.0,26.0,12.0,3.0,21.0,31.0,0.0
harris,17.184444444444438,101394.07166666668,2016,1,25,texas,48.0,201.0,50.0,Good,PM10,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,25.0,26.0,26.0,12.0,3.0,21.0,31.0,0.0
harris,12.610588235294115,102089.408,2016,1,28,texas,48.0,201.0,54.0,Moderate,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,54.0,49.0,54.0,40.0,8.0,43.0,22.0,1.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,51.0,49.0,51.0,21.0,2.0,9.0,33.0,0.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,51.0,49.0,51.0,22.0,2.0,9.0,33.0,0.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,50.0,49.0,50.0,21.0,2.0,9.0,33.0,0.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,50.0,49.0,50.0,22.0,2.0,9.0,33.0,0.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,43.0,45.0,45.0,11.0,1.0,4.0,34.0,0.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,43.0,45.0,45.0,14.0,1.0,4.0,34.0,0.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,46.0,45.0,46.0,11.0,1.0,4.0,34.0,0.0
harris,20.45114285714285,101071.33727272727,2016,1,31,texas,48.0,201.0,53.0,Moderate,PM2.5,1039.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36937324.0,3057164.56,46.0,45.0,46.0,14.0,1.0,4.0,34.0,0.0
harris,21.53375,100711.14875,2016,2,3,texas,48.0,201.0,39.0,Good,NO2,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36371746.0,3183522.3670000006,27.0,26.0,27.0,20.0,7.0,39.0,31.0,0.0
harris,12.103823529411766,102665.094,2016,2,6,texas,48.0,201.0,36.0,Good,Ozone,1035.0,51543292.651999995,50840476.5,609535.0,93281.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39334.5,27707309.626,52452.0,3.0,4617041.0,36371746.0,3183522.3670000006,33.0,31.0,33.0,19.0,3.0,27.0,33.0,0.0
